area_code,inp_code,inp,out_code,out,value
229,2511,Wheat and products,2657,"Beverages, Fermented",4.455
229,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
229,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
229,2513,Barley and products,2543,"Sweeteners, Other",
229,2513,Barley and products,2656,Beer,4.7815
229,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
229,2513,Barley and products,2659,"Alcohol, Non-Food",
229,2514,Maize and products,2543,"Sweeteners, Other",0.8415
229,2514,Maize and products,2656,Beer,5.5
229,2514,Maize and products,2657,"Beverages, Fermented",5.5
229,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
229,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
229,2515,Rye and products,2656,Beer,4.8173
229,2515,Rye and products,2657,"Beverages, Fermented",4.8173
229,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
229,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
229,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
229,2517,Millet and products,2656,Beer,4.5
229,2517,Millet and products,2657,"Beverages, Fermented",4.5
229,2518,Sorghum and products,2656,Beer,4.85
229,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
229,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
229,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
229,2520,"Cereals, Other",2656,Beer,4.8173
229,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
229,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
229,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
229,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
229,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
229,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
229,2532,Cassava and products,2543,"Sweeteners, Other",0.25
229,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
229,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
229,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
229,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
229,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
229,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
229,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
229,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
229,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
229,2544,Molasses,2658,"Beverages, Alcoholic",0.525
229,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
229,2615,Bananas,2657,"Beverages, Fermented",0.6
229,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
229,2616,Plantains,2657,"Beverages, Fermented",0.6
229,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
229,2617,Apples and products,2657,"Beverages, Fermented",0.6
229,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
229,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
229,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
229,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.9
229,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
229,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
229,2625,"Fruits, Other",2657,"Beverages, Fermented",0.6
229,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
229,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
229,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
229,2655,Wine,2659,"Alcohol, Non-Food",0.19934
229,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
229,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
229,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
229,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
229,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
229,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
230,2511,Wheat and products,2543,"Sweeteners, Other",1.078
230,2511,Wheat and products,2656,Beer,4.455
230,2511,Wheat and products,2657,"Beverages, Fermented",4.455
230,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
230,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
230,2513,Barley and products,2543,"Sweeteners, Other",
230,2513,Barley and products,2656,Beer,4.7815
230,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
230,2513,Barley and products,2659,"Alcohol, Non-Food",
230,2514,Maize and products,2543,"Sweeteners, Other",0.8415
230,2514,Maize and products,2656,Beer,5.5
230,2514,Maize and products,2657,"Beverages, Fermented",5.5
230,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
230,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
230,2515,Rye and products,2656,Beer,4.8173
230,2515,Rye and products,2657,"Beverages, Fermented",4.8173
230,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
230,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
230,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
230,2517,Millet and products,2656,Beer,4.5
230,2517,Millet and products,2657,"Beverages, Fermented",4.5
230,2518,Sorghum and products,2656,Beer,4.85
230,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
230,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
230,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
230,2520,"Cereals, Other",2656,Beer,4.8173
230,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
230,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
230,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
230,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
230,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
230,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
230,2532,Cassava and products,2543,"Sweeteners, Other",0.25
230,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
230,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
230,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
230,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
230,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
230,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
230,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
230,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
230,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
230,2544,Molasses,2658,"Beverages, Alcoholic",0.525
230,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
230,2615,Bananas,2657,"Beverages, Fermented",0.594791667
230,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
230,2616,Plantains,2657,"Beverages, Fermented",0.594791667
230,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
230,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
230,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
230,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
230,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
230,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
230,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
230,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
230,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
230,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
230,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
230,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
230,2655,Wine,2659,"Alcohol, Non-Food",0.19934
230,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
230,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
230,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
230,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
230,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
230,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
231,2511,Wheat and products,2543,"Sweeteners, Other",1.078
231,2511,Wheat and products,2656,Beer,4.455
231,2511,Wheat and products,2657,"Beverages, Fermented",4.455
231,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
231,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
231,2513,Barley and products,2543,"Sweeteners, Other",
231,2513,Barley and products,2656,Beer,4.7815
231,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
231,2513,Barley and products,2659,"Alcohol, Non-Food",
231,2514,Maize and products,2543,"Sweeteners, Other",0.8415
231,2514,Maize and products,2656,Beer,5.5
231,2514,Maize and products,2657,"Beverages, Fermented",5.5
231,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
231,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
231,2515,Rye and products,2656,Beer,4.8173
231,2515,Rye and products,2657,"Beverages, Fermented",4.8173
231,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
231,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
231,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
231,2517,Millet and products,2656,Beer,4.5
231,2517,Millet and products,2657,"Beverages, Fermented",4.5
231,2518,Sorghum and products,2656,Beer,
231,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
231,2518,Sorghum and products,2658,"Beverages, Alcoholic",
231,2518,Sorghum and products,2659,"Alcohol, Non-Food",
231,2520,"Cereals, Other",2656,Beer,4.8173
231,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
231,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
231,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
231,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
231,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
231,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
231,2532,Cassava and products,2543,"Sweeteners, Other",0.25
231,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
231,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
231,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
231,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
231,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
231,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
231,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
231,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
231,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
231,2544,Molasses,2658,"Beverages, Alcoholic",0.525
231,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
231,2615,Bananas,2657,"Beverages, Fermented",0.5
231,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
231,2616,Plantains,2657,"Beverages, Fermented",0.5
231,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
231,2617,Apples and products,2657,"Beverages, Fermented",0.5
231,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
231,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
231,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
231,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
231,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
231,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
231,2625,"Fruits, Other",2657,"Beverages, Fermented",0.5
231,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
231,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
231,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
231,2655,Wine,2659,"Alcohol, Non-Food",0.19934
231,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
231,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
231,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
231,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
231,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",
231,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
232,2511,Wheat and products,2543,"Sweeteners, Other",1.078
232,2511,Wheat and products,2656,Beer,4.455
232,2511,Wheat and products,2657,"Beverages, Fermented",4.455
232,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
232,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
232,2513,Barley and products,2543,"Sweeteners, Other",0.803
232,2513,Barley and products,2656,Beer,4.7815
232,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
232,2513,Barley and products,2659,"Alcohol, Non-Food",0.2044
232,2514,Maize and products,2543,"Sweeteners, Other",0.8415
232,2514,Maize and products,2656,Beer,5.5
232,2514,Maize and products,2657,"Beverages, Fermented",5.5
232,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
232,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
232,2515,Rye and products,2656,Beer,4.8173
232,2515,Rye and products,2657,"Beverages, Fermented",4.8173
232,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
232,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
232,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
232,2517,Millet and products,2656,Beer,4.5
232,2517,Millet and products,2657,"Beverages, Fermented",4.5
232,2518,Sorghum and products,2656,Beer,4.85
232,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
232,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
232,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
232,2520,"Cereals, Other",2656,Beer,4.8173
232,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
232,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
232,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
232,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
232,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
232,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
232,2532,Cassava and products,2543,"Sweeteners, Other",0.25
232,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
232,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
232,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
232,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
232,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
232,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
232,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
232,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
232,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
232,2544,Molasses,2658,"Beverages, Alcoholic",0.525
232,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
232,2615,Bananas,2657,"Beverages, Fermented",0.594791667
232,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
232,2616,Plantains,2657,"Beverages, Fermented",0.594791667
232,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
232,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
232,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
232,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
232,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
232,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
232,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
232,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
232,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
232,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
232,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
232,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
232,2655,Wine,2659,"Alcohol, Non-Food",0.19934
232,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
232,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
232,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
232,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
232,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
232,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
233,2511,Wheat and products,2543,"Sweeteners, Other",1.078
233,2511,Wheat and products,2656,Beer,4.455
233,2511,Wheat and products,2657,"Beverages, Fermented",4.455
233,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
233,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
233,2513,Barley and products,2543,"Sweeteners, Other",
233,2513,Barley and products,2656,Beer,4.7815
233,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
233,2513,Barley and products,2659,"Alcohol, Non-Food",
233,2514,Maize and products,2543,"Sweeteners, Other",0.8415
233,2514,Maize and products,2656,Beer,5.5
233,2514,Maize and products,2657,"Beverages, Fermented",5.5
233,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
233,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
233,2515,Rye and products,2656,Beer,4.8173
233,2515,Rye and products,2657,"Beverages, Fermented",4.8173
233,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
233,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
233,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
233,2517,Millet and products,2656,Beer,4.5
233,2517,Millet and products,2657,"Beverages, Fermented",4.5
233,2518,Sorghum and products,2656,Beer,4.85
233,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
233,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
233,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
233,2520,"Cereals, Other",2656,Beer,4.8173
233,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
233,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
233,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
233,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
233,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
233,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
233,2532,Cassava and products,2543,"Sweeteners, Other",0.25
233,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
233,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
233,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
233,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
233,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
233,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
233,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
233,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
233,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
233,2544,Molasses,2658,"Beverages, Alcoholic",0.525
233,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
233,2615,Bananas,2657,"Beverages, Fermented",0.594791667
233,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
233,2616,Plantains,2657,"Beverages, Fermented",0.594791667
233,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
233,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
233,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
233,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
233,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
233,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
233,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
233,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
233,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
233,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
233,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
233,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
233,2655,Wine,2659,"Alcohol, Non-Food",0.19934
233,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
233,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
233,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
233,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
233,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
233,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
234,2511,Wheat and products,2543,"Sweeteners, Other",1.078
234,2511,Wheat and products,2656,Beer,4.455
234,2511,Wheat and products,2657,"Beverages, Fermented",4.455
234,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
234,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
234,2513,Barley and products,2543,"Sweeteners, Other",
234,2513,Barley and products,2656,Beer,4.7815
234,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
234,2513,Barley and products,2659,"Alcohol, Non-Food",
234,2514,Maize and products,2543,"Sweeteners, Other",0.8415
234,2514,Maize and products,2656,Beer,5.5
234,2514,Maize and products,2657,"Beverages, Fermented",5.5
234,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
234,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
234,2515,Rye and products,2656,Beer,4.8173
234,2515,Rye and products,2657,"Beverages, Fermented",4.8173
234,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
234,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
234,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
234,2517,Millet and products,2656,Beer,4.5
234,2517,Millet and products,2657,"Beverages, Fermented",4.5
234,2518,Sorghum and products,2656,Beer,4.85
234,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
234,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
234,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
234,2520,"Cereals, Other",2656,Beer,4.8173
234,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
234,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
234,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
234,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
234,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
234,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
234,2532,Cassava and products,2543,"Sweeteners, Other",0.25
234,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
234,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
234,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
234,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
234,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
234,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
234,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
234,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
234,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
234,2544,Molasses,2658,"Beverages, Alcoholic",0.525
234,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
234,2615,Bananas,2657,"Beverages, Fermented",0.594791667
234,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
234,2616,Plantains,2657,"Beverages, Fermented",0.594791667
234,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
234,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
234,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
234,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
234,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
234,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
234,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
234,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
234,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
234,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
234,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
234,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
234,2655,Wine,2659,"Alcohol, Non-Food",0.19934
234,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
234,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
234,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
234,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
234,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
234,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
235,2511,Wheat and products,2543,"Sweeteners, Other",1.078
235,2511,Wheat and products,2656,Beer,4.455
235,2511,Wheat and products,2657,"Beverages, Fermented",4.455
235,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
235,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
235,2513,Barley and products,2543,"Sweeteners, Other",
235,2513,Barley and products,2656,Beer,4.7815
235,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
235,2513,Barley and products,2659,"Alcohol, Non-Food",
235,2514,Maize and products,2543,"Sweeteners, Other",0.8415
235,2514,Maize and products,2656,Beer,5.5
235,2514,Maize and products,2657,"Beverages, Fermented",5.5
235,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
235,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
235,2515,Rye and products,2656,Beer,4.8173
235,2515,Rye and products,2657,"Beverages, Fermented",4.8173
235,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
235,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
235,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
235,2517,Millet and products,2656,Beer,4.5
235,2517,Millet and products,2657,"Beverages, Fermented",4.5
235,2518,Sorghum and products,2656,Beer,4.85
235,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
235,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
235,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
235,2520,"Cereals, Other",2656,Beer,4.8173
235,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
235,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
235,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
235,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
235,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
235,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
235,2532,Cassava and products,2543,"Sweeteners, Other",0.25
235,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
235,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
235,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
235,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
235,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
235,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
235,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
235,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
235,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
235,2544,Molasses,2658,"Beverages, Alcoholic",0.525
235,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
235,2615,Bananas,2657,"Beverages, Fermented",0.594791667
235,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
235,2616,Plantains,2657,"Beverages, Fermented",0.594791667
235,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
235,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
